timestamp,nanoTime,type,x,y,z,w,label
1761853540268,62980449110817,ROT_VEC,0.37256792,0.42222777,0.6025968,0.56550324,9
1761853540269,62980449272640,MAG,21.84375,-23.53125,-8.587501,0.0,9
1761853540271,62980451654358,GYRO,-0.0070249448,-6.108648E-4,0.0010690134,0.0,9
1761853540289,62980469966910,ACC,-0.26021945,9.076574,3.6687953,0.0,9
1761853540290,62980470377275,ROT_VEC,0.37249303,0.42226782,0.60265154,0.5654643,9
1761853540290,62980470480452,MAG,21.6375,-23.90625,-7.5000005,0.0,9
1761853540292,62980472484671,GYRO,0.013591741,-0.003970621,-3.054324E-4,0.0,9
1761853540306,62980486699983,ACC,-0.2955136,9.062218,3.6161532,0.0,9
1761853540309,62980489975608,ROT_VEC,0.37247887,0.42232114,0.6027581,0.56532025,9
1761853540309,62980490133837,MAG,22.725,-23.493752,-7.4437504,0.0,9
1761853540313,62980493490869,GYRO,0.023518294,0.0030543238,0.0035124724,0.0,9
1761853540327,62980507409046,ACC,-0.29671,9.009576,3.4426737,0.0,9
1761853540328,62980508832796,ROT_VEC,0.3724816,0.42249355,0.6028151,0.5651288,9
1761853540328,62980508989410,MAG,21.65625,-24.056252,-7.3125005,0.0,9
1761853540334,62980514234567,GYRO,0.017409647,0.008399391,0.007941242,0.0,9
1761853540347,62980527838994,ACC,-0.2536392,8.976674,3.391228,0.0,9
1761853540348,62980528783108,ROT_VEC,0.37259358,0.42260572,0.6027132,0.5650798,9
1761853540348,62980528926233,MAG,20.081251,-23.775002,-7.2375,0.0,9
1761853540354,62980535008056,GYRO,-0.0074830935,0.009162972,0.004734202,0.0,9
1761853540368,62980549071598,ROT_VEC,0.37274745,0.42251638,0.6025733,0.5651944,9
1761853540369,62980549219098,MAG,21.6375,-24.0375,-5.9437504,0.0,9
1761853540369,62980549299098,ACC,-0.2440679,9.01795,3.4995031,0.0,9
1761853540376,62980556394775,GYRO,-0.016951498,-0.0056504994,0.0010690134,0.0,9
1761853540391,62980571469879,ROT_VEC,0.3728268,0.42235968,0.6025689,0.5652638,9
1761853540391,62980571741181,MAG,22.275002,-23.118752,-7.9687505,0.0,9
1761853540391,62980571874567,ACC,-0.28893334,9.056235,3.6245282,0.0,9
1761853540396,62980576956390,GYRO,-0.006261364,-0.008857539,0.0025961753,0.0,9
1761853540411,62980591502171,ROT_VEC,0.37264162,0.42248803,0.602739,0.56510866,9
1761853540413,62980593663525,ACC,-0.22851457,9.071789,3.7411783,0.0,9
1761853540413,62980593855400,MAG,21.900002,-24.0,-7.55625,0.0,9
1761853540417,62980598094515,GYRO,0.011606431,0.04382955,-0.0013744457,0.0,9
1761853540429,62980609814671,MAG,19.48125,-25.66875,-5.8500004,0.0,9
1761853540430,62980610563837,ROT_VEC,0.37200397,0.42287025,0.603266,0.56468034,9
1761853540430,62980610662744,ACC,-0.24765715,9.007781,3.4803605,0.0,9
1761853540438,62980618866025,GYRO,0.0059559317,0.060475614,-0.0050396346,0.0,9
1761853540448,62980629102171,MAG,20.175001,-26.00625,-7.0687504,0.0,9
1761853540451,62980631465035,ACC,-0.37328035,8.9826565,3.3583267,0.0,9
1761853540451,62980631592692,ROT_VEC,0.3719296,0.4229834,0.603328,0.56457835,9
1761853540459,62980639821806,GYRO,-0.01725693,0.010231985,0.005497783,0.0,9
1761853540469,62980649239098,MAG,21.975,-22.85625,-7.8375,0.0,9
1761853540471,62980652141389,ROT_VEC,0.37196153,0.42294708,0.6031576,0.56476665,9
1761853540472,62980652315556,ACC,-0.2955136,9.028718,3.5012977,0.0,9
1761853540480,62980660487223,GYRO,-0.028405212,0.0016798781,0.0065667965,0.0,9
1761853540490,62980670807952,MAG,20.962502,-25.181252,-7.8187504,0.0,9
1761853540492,62980672999254,ACC,-0.18065812,9.014361,3.5880375,0.0,9
1761853540501,62980681259775,GYRO,-0.035582874,0.009468404,-7.6358096E-4,0.0,9
1761853540511,62980691666910,MAG,20.962502,-25.181252,-7.8187504,0.0,9
1761853540513,62980694023369,ROT_VEC,0.37185177,0.42277753,0.60321885,0.56490034,9
1761853540513,62980694172483,ACC,-0.2213361,8.962317,3.5527434,0.0,9
1761853540514,62980694305192,ROT_VEC,0.37145224,0.42259935,0.60357374,0.5649175,9
1761853540522,62980702271702,GYRO,-0.045509428,0.055588696,-0.009926553,0.0,9
1761853540528,62980708688629,MAG,20.587502,-24.618752,-6.8625,0.0,9
1761853540534,62980714889202,ROT_VEC,0.37070343,0.42277414,0.60411066,0.5647046,9
1761853540534,62980715033421,ACC,-0.317049,9.083155,3.610171,0.0,9
1761853540542,62980722952848,GYRO,-0.03695732,0.08414663,-0.005497783,0.0,9
1761853540548,62980728777744,MAG,21.431252,-25.06875,-6.95625,0.0,9
1761853540555,62980735586442,ROT_VEC,0.37006778,0.42302385,0.6044251,0.5645981,9
1761853540555,62980735733889,ACC,-0.3792624,9.115458,3.656233,0.0,9
1761853540563,62980743742587,GYRO,-0.024281874,0.027336199,-0.011606431,0.0,9
1761853540569,62980749284931,MAG,23.0625,-22.44375,-7.9125004,0.0,9
1761853540576,62980756394410,ACC,-0.317049,9.027522,3.7507496,0.0,9
1761853540584,62980764678681,GYRO,0.011300999,0.0018325944,-0.0042760535,0.0,9
1761853540589,62980769841337,ROT_VEC,0.36987004,0.4230121,0.60439056,0.5647734,9
1761853540589,62980769987744,MAG,22.181252,-23.94375,-9.3,0.0,9
1761853540597,62980777287483,ACC,-0.31944183,9.048459,3.6131623,0.0,9
1761853540605,62980785523681,GYRO,0.028252495,0.012675445,-0.004734202,0.0,9
1761853540609,62980789943056,ROT_VEC,0.36960992,0.42329264,0.6045949,0.56451476,9
1761853540609,62980790126962,MAG,21.1875,-25.125002,-6.7125,0.0,9
1761853540617,62980798140712,ACC,-0.35413775,8.946166,3.266801,0.0,9
1761853540626,62980806388108,GYRO,-0.03970621,-0.043371398,-0.0044287695,0.0,9
1761853540628,62980808782796,ROT_VEC,0.36961624,0.42309162,0.6045342,0.56472623,9
1761853540628,62980808924098,MAG,23.400002,-23.00625,-7.0687504,0.0,9
1761853540645,62980825703577,ACC,-0.30329028,8.959925,3.429513,0.0,9
1761853540647,62980827586546,GYRO,-0.016493348,-0.04535671,0.012675445,0.0,9
1761853540648,62980828981025,MAG,21.84375,-23.53125,-7.9875,0.0,9
1761853540661,62980841245556,ACC,-0.15792629,9.046664,3.6275191,0.0,9
1761853540672,62980852974514,GYRO,-0.052381653,6.108648E-4,-0.008399391,0.0,9
1761853540673,62980853202952,MAG,21.13125,-24.806252,-6.80625,0.0,9
1761853540675,62980855280400,ROT_VEC,0.37016195,0.4228003,0.6040103,0.56514746,9
1761853540675,62980855461858,ROT_VEC,0.3703411,0.42239463,0.6038551,0.5654992,9
1761853540680,62980861049723,ACC,-0.23748764,9.0341015,3.8991046,0.0,9
1761853540695,62980875947691,ROT_VEC,0.36991546,0.42244768,0.60422987,0.5653378,9
1761853540695,62980876164306,MAG,22.3125,-22.612501,-7.33125,0.0,9
1761853540696,62980876235764,GYRO,0.0013744457,0.057115857,-0.014508039,0.0,9
1761853540701,62980881744150,ACC,-0.29012975,9.059227,3.8350966,0.0,9
1761853540709,62980889201962,ROT_VEC,0.36924276,0.42276567,0.6047751,0.5649567,9
1761853540709,62980889369931,MAG,23.5125,-21.225,-8.71875,0.0,9
1761853540710,62980890297691,GYRO,0.033902995,0.046273008,-0.019853106,0.0,9
1761853540722,62980902843160,ACC,-0.36490545,9.038888,3.610171,0.0,9
1761853540728,62980908943785,ROT_VEC,0.36884686,0.4232688,0.604994,0.5646041,9
1761853540728,62980909094566,MAG,21.806252,-23.53125,-5.8875003,0.0,9
1761853540730,62980910764879,GYRO,0.050243627,0.014813471,-0.017715078,0.0,9
1761853540744,62980924794827,ACC,-0.47676992,9.038888,3.4055848,0.0,9
1761853540748,62980928949983,ROT_VEC,0.369044,0.42355147,0.60473496,0.5645408,9
1761853540748,62980929112223,MAG,21.487501,-23.775002,-8.175,0.0,9
1761853540752,62980932945035,GYRO,0.040011644,-0.03375028,9.162972E-4,0.0,9
1761853540765,62980945363889,ACC,-0.39541394,9.01795,3.487539,0.0,9
1761853540769,62980949846129,ROT_VEC,0.36962208,0.4237122,0.60411644,0.56470424,9
1761853540769,62980950007848,MAG,20.79375,-25.706251,-7.8750005,0.0,9
1761853540772,62980952653525,GYRO,0.025045456,-0.04046979,0.012370012,0.0,9
1761853540786,62980966552327,ACC,-0.22791636,9.003593,3.603591,0.0,9
1761853540789,62980970117744,ROT_VEC,0.37002933,0.42370418,0.60376763,0.56481653,9
1761853540790,62980970281910,MAG,21.1875,-24.975,-7.9500003,0.0,9
1761853540793,62980973325660,GYRO,0.020616686,-0.021838415,0.0058032153,0.0,9
