timestamp,nanoTime,type,x,y,z,w,label
1761853381577,62821757832336,ACC,-1.189831,8.455039,4.8442693,0.0,
1761853381585,62821765957388,GYRO,0.04214967,0.014508039,-7.6358096E-4,0.0,
1761853381590,62821770760617,ROT_VEC,0.33914006,0.38203928,0.55807614,0.6538968,
1761853381590,62821770914783,MAG,25.25625,-18.9375,-13.500001,0.0,
1761853381598,62821778691502,ACC,-1.2215359,8.446664,4.7748775,0.0,
1761853381606,62821786222908,GYRO,0.06704241,0.05222894,0.003817905,0.0,
1761853381608,62821788745877,ROT_VEC,0.33909872,0.38232902,0.5579784,0.6538323,
1761853381608,62821788894315,MAG,25.612501,-17.90625,-14.887501,0.0,
1761853381621,62821801732856,ACC,-1.2311072,8.405388,4.5798626,0.0,
1761853381627,62821807797596,GYRO,0.0736092,0.05146536,0.01527162,0.0,
1761853381628,62821808881242,ROT_VEC,0.34016392,0.38214383,0.5562905,0.65482473,
1761853381628,62821809045981,MAG,24.206251,-18.862501,-13.087501,0.0,
1761853381645,62821825348533,ACC,-1.2430713,8.389236,4.4602213,0.0,
1761853381649,62821829581815,ROT_VEC,0.34064332,0.38256317,0.55583394,0.6547184,
1761853381649,62821829755096,MAG,25.593752,-17.75625,-15.39375,0.0,
1761853381650,62821830821190,GYRO,0.053145237,0.03848448,0.025809037,0.0,
1761853381662,62821842753690,ACC,-1.1880364,8.469396,4.4871407,0.0,
1761853381671,62821851232179,GYRO,0.034819294,0.026572619,0.028710645,0.0,
1761853381671,62821851372127,MAG,26.175001,-18.393751,-12.618751,0.0,
1761853381671,62821851446346,ROT_VEC,0.34217837,0.38196427,0.55367094,0.6560989,
1761853381682,62821862328950,ACC,-1.105484,8.548957,4.511069,0.0,0
1761853381688,62821868847752,MAG,25.800001,-17.38125,-15.731251,0.0,0
1761853381689,62821869877804,GYRO,0.021380268,0.0029016077,0.013897174,0.0,0
1761853381689,62821870025096,ROT_VEC,0.34269032,0.38204992,0.5534237,0.6559904,0
1761853381704,62821884513690,ACC,-1.0671989,8.502895,4.581657,0.0,0
1761853381709,62821889313377,MAG,26.550001,-16.706251,-13.856251,0.0,0
1761853381711,62821891414940,GYRO,0.024587307,-0.014202606,-0.0027488915,0.0,0
1761853381711,62821891557023,ROT_VEC,0.3444153,0.3809426,0.5511782,0.6576195,0
1761853381724,62821904969627,ACC,-1.1617154,8.483154,4.63071,0.0,0
1761853381728,62821908922231,MAG,25.650002,-18.35625,-12.637501,0.0,0
1761853381731,62821911592752,GYRO,0.037568185,0.0016798781,-0.006261364,0.0,0
1761853381731,62821911740773,ROT_VEC,0.34531075,0.38053685,0.55008006,0.658304,0
1761853381753,62821933576138,ACC,-1.2299109,8.407183,4.517649,0.0,0
1761853381753,62821933668013,MAG,25.968752,-18.618752,-13.837501,0.0,0
